id,akkadian,english,source_ref,letter_num,genre
fadd5c07-4d33-5a23-f874-87a93351ce89,a-na i-na-a qí-bi-ma um-ma ta-ra-am-ku-bi-ma É ku-ra É DAM.GÀR-kà ša-im É-bé-tum iš-tù mu-a-tí-šu kà-ni-ik-ma a-na ší-mì-im uk-ta-na-lu-mu-šu a-ma-tim a-na ší-mì-im i-ta-ad-nu um-ma šu-nu-ma ù ú-nu-tám ni-ta-na-dí-in ù šu-ma ša-im É-bé-tim lá-šu a-dí i-na-a i-lá-kà-ni lu kà-ni-ik lá ni-pá-té šu-ku-bu-um a-ḫu-qar ù me-er-ú-šu uš-ta-na-ḫu-zu-ší um-ma šu-nu-ma e ta-me-ša ša ku-ra a-na ší-mì-im li-dí-nu-ma šu-a-um É-bé-sú li-zi-iz ù IŠTAR.DINGIR-šu a-bu-ta-áš-nu-ma i-za-az né-nu a-na ša-zu-za-tí-kà ni-ta-na-lá-ak-ma i-zi-za-am lá i-mu-ú a ša ku-ra-ma ú-lá ni-za-az <gap> ma-na KÙ.GI i-na ša É-kà ší-ip-kà-tí-šu-nu É ku-ra a-na ší-mì-im a-na en-na-sú-en₆ DUMU ku-ra-ra i-ta-ad-nu i-ku-pí-a a-na en-na-sú-en₆ i-lik-ma iq-bi um-ma šu-ut-ma i-na-a e-ba-ar-kà e-zi-ib lá ta-ša-am-ma lu-mu-un li-bi-im lá té-pá-ší um-ma šu-ut-ma ša da-am-qí-iš e-pu-ší-ni-ma KÙ.BABBAR i-na ṣé-ri-a im-qú-tù a-ša-am-ma ù a-ša-am iš-ta-am lá-ma-sí a-na ú-ṣur-ša-a-šùr ù DUMU i-na-a ta-lik-ma um-ma ší-it-ma i-zi-za-ma KÙ.BABBAR É DAM.GÀR lu ni-il₅-qé-ma qá-áb-li-tám lu nu-ri ù-ul a-tù-nu-ma e-ri-a-ku lu gi-mì-lúm lá i-mu-ú en-na-ma-num ú-ša-ḫi-zi-ma a-na a-lim{ki} ta-lik-ma KÙ.BABBAR ša É en-na-ma-nim i-ba-ší-ú ù ša a-na i-ku-pí-a a-na na-ru-qí-im ta-dí-nu ta-ta-ba-al a-na a-ḫi-kà ù e <gap>-ru-<gap> <gap> <big_gap> i-za-zu <big_gap> iḫ-da-ma ku-uš-da-ma É-bé-et-kà <gap> pá-ru-ru a um-me-a-ni ù ša-zu-za-tí-kà tù-dí-na-tí-ni nu-lá-qí-it-ma a-na KÙ.BABBAR ší-im ḫu-sà-re-e a-na É a-lim nu-uš-ta-qí-il₅,"\nTell Innäya: [thus (speak)] Tarä[m-Knbi].\n3-42About Kura's house, [they (want)\nto sell] the house439. Since [his death], the house has been under seal, and for [sale] it is constantly being shown. They put the maids up for sale, and (said) this: ""We will sell as much (as necessary), also the furniture, and if there is no buyer for the house, until Innäya arrives, it remains under seal, we will not open it. »\n43-49S6.-Kûbum, Ahu-(wa)qar and his sons continue to give him advice, telling him this: ""It is necessary to sell the (...)440 of Kura, but his own house must remain his; Ištar-ilsu will intercede for them. ""\n20-36 We continually go to your representatives, but they refused to act (saying): ""We will do nothing for [Kura's relatives]. » Kura's family sold [x]gold from their investments [to] Enna-Sin, son of Kurära. Ikuppiya went to Enna-Sin and\n(him) said this: ""Innaya (is) your colleague, let (drop\nthe matter), don't buy, don't give me trouble"", (but)\nhe (replied) the following: ""Since he treated me well and\nso money came to me, (then) I will buy (them),\nreally I will buy (them). » And he (them) bought!\n37-50Lamassi went to Usur-sa-Asšur and the son\ndInnäya and she (said) this: ""Act so that we borrow money from the house of a creditor-tamkärum\and that we empty the cassette, or you yourselves empty it, it's a favor! » They refused. Ennam-Anum informed her of this, and when she went to the City (of Asšur), she took the money that was in the house of Ennam-\nAnum and which you had given to Ikuppiya for (her) contract-\nnarugqum [...] to your brother and [...] they stand [...]\n439. L. 3: É Ku-ra Étd[m i-du-nu].\n440. L. 15:... e-ta-me-[x].","CCT 4, 24a",346,letter
f902aa44-e727-a430-6a1f-661677e0e1fd,a-na im-dí-DINGIR qí-bi-ma um-ma ta-ra-am-ku-bi₄-ma ú ší-ma-at-a-šùr-ma a-na-kam ša-i-lá-tim ba-ri-a-tim ù e-ṭé-me nu-ša-al-ma a-šùr uš-ta-na-ad-kà KÙ.BABBAR ta-ra-am na-pá-aš-ta-kà za-ze-ar i-na a-lim{ki} a-šùr ma-ga-ra-am ú-lá ta-le-e a-pu-tum ki-ma ṭup-pá-am ta-áš-me-ú al-kam-ma e-en a-šùr ba-mu-ur-ma na-pá-áš-ta-kà <big_gap> e-ṭí-ir ší-im TÚG-tí-a mi-šu-um la tù-šé-ba-lam,"\nTell Imdilum: thus (speak) Tarâm-knbi and Simat-\nAsšur\n4 17Here (in Agšur) we consult the oneiromancers,\nthe soothsayers and the spirits; the god Agšur never ceases to warn you: you love money (too much) and despise your life! Can't you please the god Asšur in the City (of Agšur)?\nPlease, as soon as you have read (this)\nletter, come, visit the god Agšur and save your life!\n""'Why don't you send me the price of my\neclothes?\n","TC 1, 5",348,letter
50ff3567-5058-458b-b0e6-d648aa0b2620,a-na a-šùr-DÙL ù a-mur-DINGIR qí-bi-ma um-ma IŠTAR-ba-áš-tí-ma 1 TÚG kà-áb-tám ša a-na ta-ad-mì-iq-tim a-dí-na-ku-ni šu-ma be-lí a-ta KÙ.BABBAR ší-im TÚG kà-áb-tim da-mì-iq-ma a-na a-mur-DINGIR dí-in-ma a-mur-DINGIR lu-ub-lam IGI IŠTAR <big_gap> ù IŠTAR-ṣa-at lá-ak-ru-ba-kum,"\nSay to Asšur-sulûli and Amur-ili: thus (speak) Ištar-bâsti.\n4-12 (Regarding) the thick cloth that I had given you again as a loan-tadmiqtum, if you (are) my master, sell it\nat a profit, and give the money, the price of the thick cloth, to\nAmur-ili so that he brings it.\n13-15I\nBIBLIOGRAPHY: 11. 6-15 are transcribed and translated by\nH. HIRSCH, UAR, p. 19-20, and 11. 13-15 by M. T. LARSEN,\nOACC, p. 120, n. 40.\nNOTE:\nThe envelope of this tablet, ICK 1, 28a offers the following text: ((To As""sur-sulüli and Amur-ili, seal of I""star-bâsti"".\na. For this meaning of the verb damaqum in system II, cf. 67/c.\n","ICK 1, 28",349,unknown
06c83b55-5caa-67d3-fc4d-65b87ee842ff,um-ma IŠTAR-ba-áš-tí-ma a-na PUZUR₄.IŠTAR qí-bi-ma a-bu-kà iš-tù ITU.5.KAM a-na ší-ip-kà-tim a-na qá-áb-ra i-lik-ma a-dí-ni ú-lá i-li-kam i-na u₄-mì-im ša a-bu-kà i-lá-kà-ni ù a ḫa-qá i-ṭa-ra-dam mì-šu-ú ša a-ta ù a-ḫu-kà ša i-na ba-ri-ku-nu-ma a-na KÙ.BABBAR-pì-ku-nu ù KÙ.GI ku-nu tù-uš-té-ṣa-a-ni ma-nu-um iš-tí ma-nim-ma tù-uš-té-ṣa-a a-na-ku ú ki-lá-la-ku-nu-ma mì-šu-um a-ḫu-um ša a-ḫi-im lá i-ša-me-ma ša-li-um i-ṣé-er É a-bi₄-ku-nu i-ša-lá a-ṣé-er mur-ṣí-a ù a-tù-nu tù-uš-té-ṣa-a ù sí-ḫi-tám ša ma-tim aš-me-ma da-ni-ša-ma li-bi₄ im-tár-ṣa-ku-nu-tí KÙ.BABBAR ù KÙ.GI lu ku-nu-ki-ma a-tù-nu-ma a-na a-bi₄-ku-nu na-pá-áš-ta-ku-nu lu šál-ma-at a-dí ma-tum i-ša-li-mu i-<gap> <big_gap> <gap> a-i-ma lá ta-<gap>-<gap>-id iš-tù ma-tum i-ša-li-mu ù ma-lá té-er-tí a-bi₄-kà-ma e-pu-uš-ma tí-ib-a-ma a-tal-kam li-bi₄ a-bi₄-kà lá i-ma-ra-aṣ ù iš-tí a-ḫi-kà lu ta-pá-té-a lá tù-uš-té-ṣa-a,"\nThus (speak) Ištar-bâsti: tell Puzur-Ištar.\n3-8Five months ago, your father left for Qabraa\nfor investments, and until now, he has not returned; the day your father returns, he will send your brother.443.\n\n9-30Why do you and your brother quarrel with each other for your gold and your silver? Who started the argument? I will heal you! Why doesn't one listen to what the other says? (Instead, you\nact like) a troublemaker harming your father\ns house! Not only did it make me sick, and you're arguing, but I heard about a revolt in the country and I'm very worried about you! Let the gold and silver (be) yours, for your lives must be preserved (for love) for your father! Until the land returns to peace, in [...] you must not[...]\n30-36When the land is (again) at peace, act in accordance with the instructions of your father and prepare to come. Your father must not worry! Be on good terms\nwith your brother and don't argue anymore!\n443. L. 8: ù a-ha-kà (( ha-kà » i-td-ra-/dam.\nI will pray for you Ištar and Ištar-ZA.AT.","TC 3, 112",350,letter
cb1594d3-7865-1508-ac51-e565d7988f6b,a-na IŠTAR-ba-áš-tí ù a-šùr-be-lí qí-bi₄-ma um-ma ku-tal-lá-num-ma a-na PUZUR₄-a-šùr 15 GÍN KÙ.BABBAR ta-ad-mì-iq-tí-ki IGI en-na-nim a-dí-in IGI pu-pu-ra-nim a-na PUZUR₄-a-šur áp-qí-id ša a-šur-be-lí 12 GÍN KÙ.BABBAR a-na <big_gap> kà-ṣa-ri-kà áp-qí-id lá <gap> <big_gap>-nim a-ḫa-tí a-tí li-bi₄-ki lá i-lá-mì-in,"\nSay to Ištar-bâšti and Aššur-béli: thus (speaks) Ku-\ntallânum.\n4—""I gave to Puzur-Aššur 15 sides of silver (representing) your loan-tadmiqtum, in front of Ennânum. I entrusted it to Puzur-Aššur (also) in front of Puppuranum.\n10-15Regarding Aššur-béli, I entrusted 12 sides\nof money to [.. ]444\nis—lam (es) my sister, you must not get into trouble.\n","VS 26, 41",351,letter
fb05f741-db74-653a-3108-8ba36c7107ba,um-ma im-dí-lúm-ma a-na IŠTAR-ba-áš-tí qí-bi-ma a-pu-tum ba-ab-tí-ki za-ki-i KÙ.GI ša DUMU li-mì-šar ša-dí-ni-ma šé-bi-lim a-mur-DINGIR ki-ma AN.NA ù TÚG.ḪI.A i-na É.GAL-lim ú-ṣa-ni a-na bu-ru-uš-ḫa-dum li-ta-lá-ak-ma a-ma-kam lá i-sà-ḫu-ur na-ḫi-dì-šu-ma a-ma-ma-an lá ú-šar Ì.GIŠ DUG.GA šé-bi-lim a-pu-tum mì-ma ṭup-pí-a lu ša DUMU ì-lí-dí-na-šu lu ša bu-ṣí-a ša-ṣí-ri,"\nThus (speaks) Imdilum: tell Ištar-bâsti.\n3-18Please make available your goods\nsold on credit. Get the gold from Limiššar's son and send it to me. Once the tin and the fabrics have left the palace, let Amur-ili go to Burušhattum, but there he must not linger; tell him that he must not give them to anyone! Envoie-moi de l'huile de bonne qualité.\n445. This correction is proposed by CAD N/2, p. 139b.\nThe passage, 11. 21-25, is read as follows: libbi abika\nhaddi atta la tfdê kima ûmam la a-na-zu -<ru>-kà arhis al-\nkamma. Note, however, that on J. LEWY's copy we can read ki! (SU)-ma and al-k[am] rather than alkamma.","TC 3, 56",353,letter
18ac7093-f36f-ff7c-c6fe-16b7f25913f3,um-ma im-dí-DINGIR-ma a-na iš₈-tár-ba-áš-tí ù a-mur-DINGIR qí-bi-ma a ma-lá té-er-tí-a ṭup-pí-a ší-ta-me-a-ma lu AN.NA-ki lu TÚG-tí-a lu e-ma-ri dí-na-ma lu ba-áb-tí ma-lá qá-at-ku-nu ik-šu-du lu ša ki-ma i-a-tí me-eḫ-ra-tim i-na-dí-ú ù a-dí 10 ma-na KÙ.BABBAR ša ta-áš-pu-ri-ni um-ma a-tí-ma ša ki-ma ku-a-tí ú-lá i-mu-ú šé-bi-lim-ma ša KÙ.BABBAR-pí-ki ší-ma-am a-ša-a-ma a-mur-DINGIR ú-šé-ṣa-a-ki-im a-mur-DINGIR a-ma-kam lá i-sà-ḫu-ur ší-ma-am áš-a-ma lu AN.NA-kam lu TÚG.ḪI.A i-ba-ší ù a-na-ku lá kà-ṣú-da-ku a-mur-DINGIR u₄-ma-kál lá i-bi-a-at li-it-bé-a-ma li-tal-kam maš-kà-tám ú-lá a-ša-kà-nam a-mur-DINGIR ú-qá-a a-dí a-mur-DINGIR i-lá-kà-ni lá ta-ḫa-dí-ri ki-ma a-mur-DINGIR e-ru-ba-ni-ni u₄-ma-kál lá uš-bi-a-sú 1 {TÚG}a-bar-ni-am 0.33333 ma-na KÙ.BABBAR áš-qúl a-na iš₈-tár-ba-áš-tí e-lá na-ší ú-za-an a-mur-DINGIR pí-té pá-lá-ḫa-am lu i-de₈ a-na NINDA ù KAŠ lá i-da-gal lu a-wi-il₅ ta-aḫ-sí-is-tum ša ú-ṣur-ší-IŠTAR ù 10.5 ma-na 5.5 GÍN KÙ.BABBAR ša IGI e-na-be-lim ù a-šur-SIG₅ i-na li-bi ṭup-pì-a-ma li-ib-ší KÙ.BABBAR a-na-kam i-ta-aq-ra-ni i ṭup-pí ṭup-pí-ma uš-tám-ṭí-ku-nu,"\nThus (speaks) Imdilum: tell Istar-bä ti and Amur-ili.\n3-14Listen carefully to my tablet, and according to my instructions\nsell my tin, my fabrics or my donkeys, and send me either what you have obtained from my goods\nsold on credit, or what my representatives will deposit\nin return. And about the 10 silver mines for which you wrote me this: “Your representatives refuse (to pay them)! » With your money, I will make purchases\and I will send Amur-ili (with the purchases) for you.\n15-26Amur-ili must not linger there. I have already made purchases because there is tin and fabrics (at a good price), I don't want to be kept here! Amur-\nili must not stay there for a single night, as he prepares to leave. I will not make a deposit (because) I am waiting for Amur-\nili. Until Amur-ili comes back, you don't have to worry(because) when Amur-ili comes, I won't make him stay here for a single day. You yourself come as soon as she returns446\n27— 0The fabric in the style of Abarna for which I paid a mine of silver, Ela brings it to Istar-basti.\n30-33Informs Amur-ili; that he must know how to respect (people), he must not think only of eating and drinking, he must be a respectable manb.\n34-39It is necessary that the memorandum of Usur-sa-Istar where,\nrelative to the 10 2 mins 5 2 shekels, Ennum-Bélum and\nAšsur-damiq (are) the witnesses, must remain among my tablets.\nHere, Money is hard to come by, so tablet after tablet I've been warning you.\n446. 1. 27 was forgotten by Mr. ICHISAR: i-tù-a ri-su:\na-ti al-ki-im.","CCT 4, 28a",354,letter
83b9f944-3c43-5de7-c963-a940e422db88,um-ma im-dí-lúm-ma a-na IŠTAR-ba-áš-tí-ma ù zi-zi-zi qí-bi-ma me-er-i-tí a-tí ù a-bu-ki ú-lá i-dí-i i-nu-mì a-na mu-tim a-al-DUG a-dí-nu-ki-ni 5 ma-na KÙ.BABBAR ag-mur ù iš-tù a-al-DUG mu-ut-ki i-mu-tù-ú-ni nu-a-um e-ḫu-uz-ki-ma 5 ma-na-ma KÙ.BABBAR a-na šu-mì a-ḫa-zi-ki <big_gap> <gap>-a-am <big_gap> <gap> <big_gap> lá-a a-ma a-na-ku ù me-er-ú-a i-na e-ni-ki ú-lá kà-ab-tá-ni šu-ma-mì-in₄ a-na-ku ù me-er-ú-a i-na e-ni-kà kà-ab-tá-ni ù a-na-ku ki-ma me-er-ú-a-tim ú-kà-bi-it-ki-mì-in₄ iš-tù a-na a-lim{ki} a-li-kà-ni i-bi-sà-i a-mur-ma šu-mì ú-lá ta-az-ku-ri DAM e-na-ma-nim i-na É-tí-a mì-nam tal-qé-ma <big_gap> du ša ù mu <gap> <big_gap> <gap>-du-um ú ša <big_gap> iš-té-nu-ma <big_gap> lá a-wi-lam₅ tal-qé-ma lá li-bi i-li-im-ma IŠTAR-ba-áš-tí me-ta-at i-na IGI ì-lí a-bi₄-ki <big_gap> ta-ša-ki-ni-ni ta-ta <big_gap>,"\n[Thus (speaks) Imdilum: tell [Istar-ba]sti [and Kuz]izi.\n4-5Your father does not know [... ]\n5-12When I gave you as my wife_ to Al-tab,\nI had spent 5 mines of silver. And since Al-tab, your husband, died, an Anatolian married you, [I have] again\n[... ] 5 silver mines for [... ] (gap)\n2' —9' Myself, [and] my sons, we are not important in your eyes. If I and my sons were\nimportant in your eyes, then I myself would have honored you\nlike a daughter!\n10'-14'Since I left for the City (of Assur), I\nsuffered financial losses, but you ignored me.\n14'-21' Why did the [woman] of Ennam-Anum take\nmy [side... ] her acquisitions and [... ] I wait alone [... ]\nIstar-basti [... ] before the god of your father [...] you must not place [... ]\n","VS 26, 33",355,letter
04d94aa3-b37c-4993-b033-eea61a30e209,a-na a-šùr-na-da qí-bí-ma um-ma ša-ša-aḫ-šu-šar-ma ki-ma a-ta tù-ṣú-ni 0.66666 ma-na 5 GÍN KÙ.BABBAR im-ḫu-ru-ma a-na ú-ṣú-ur-ša-a-šùr DUMU a-šùr-ma-lik i-dí-nu 3 ku-ta-ni ú-ṣú-ur-ša-a-šùr il₅-qé-ma a-na É kà-ri-im i-dí-i 12 GÍN KÙ.BABBAR KI ša-ra-pu-nu-wa im-ḫu-ru-ma i-a-tí i-dí-nu-ni-šu 4 na-ru-uq še-am É ku-tù-pí-iš ub-lu-nim a-na-kam am-ḫu-ur-ma 3 na-ru-uq e-li-a-am 3 na-ru-uq GIG É kà-ú-ba-a ub-lu-nim ù mì-ma ú-lá i-dí-nu-nim ki-ma a-ta tù-ṣú-ni a-šùr-bé-el-a-wa-tim i-li-kam-ma maš-ke-e i-zu-a-áz zi-ta-kà-a i-ib-ší-ma ù a-ni-i i-ta-ab-lu-šu-nu 15 GÍN KÙ.BABBAR ša ta-ar-ḫu-nu ší-tí KÙ ḫa-bu-lu-ú ŠÀ 8.25 GÍN KÙ.BABBAR i-dí-nu-nim ú mì-ma ú-lá i-dí-nu-nim ù iš-tí ta-ar-ḫu-nu-ú 5 GÍN KÙ.BABBAR a-ḫu-ur ù ší-tí KÙ.BABBAR šu-nu-ú il₅-qé-ú i ba-áb-tí-kà mì-ma ú-lá im-ḫu-ru-ú a-na té-er-tí-kà ú-ṣú-ur-ša-a-šùr na-ḫi-id u₄-mu-um iš-tù i-ta-at-qú ITU.3.KAM e-ṣí-e ma-ma ú-lá iš-a-ma a-na-ku-ma a-áš-a-am KI ḫa-pí-i 1.66666 ma-na 5 GÍN KÙ.BABBAR ni-im-ḫu-ur-ma u-ṣú-ur-ša-a-šùr il₅-qé-e 0.66666 ma-na KI ḫa-ku-li-e ni-il₅-qé-e ù 5 GÍN KÙ.BABBAR ú-ṣú-ur-ša-a-šur,"\nTell Aššur-nâdâ, thus (speak) Sišahšušara.\n2-19When you left, they received 3 mine 5 shekels\nof silver, and they gave them to Usur-ša-Aššur, son of Aššur-\nmalik. Usur-ša-Aššur took 3 (clothes)-kutânum, and he deposited them in the kârunt office. They received 12 shekels of silver from Sarabunuwa, and they gave them to me. The house of Kudubiš brought 4 bags of barley, I received them here and 1 bag was for me. Kaubdya's house brought 3 bags of wheat, but they gave me nothing! 19-21 When you left, Aššur-bél-awâ,tim arrived to share the skins; there was a share available\nfor 11lessr\n2_95 if these money are still owed by Tarhunn\nthey owe the rest of the money. Thereupon they gave me 8 1 shekels of silver, but they gave me nothing (else), and 5 shekels of silver are overdue with Tarhunu. As for the rest of the money, they took it. They have received nothing\non your goods sold on credit.\n29-39Usur-ša-Aššur follows your instructions. Now it's been exactly three months! He didn't buy any wood from Mama, so I bought it on my own! We received 449 1 ? mine 5 shekels of silver near Habi, and Usur-ša-Aššur 3 took them. We took 3 mina from Hakulé, and 5 shekels of silver: Usur-\npa-Aššur.\n449. L. 36:... ni-im-hu-<ur>.","AKT 1, 15",357,letter
b58a5bc3-0ef8-06d6-f69c-8a06d1ad5328,um-ma a-šur-na-da a-na ší-ša-aḫ-šu-šar qí-bi₄-ma a ša áš-pu-ra-ki-ni um-ma a-na-ku-ma a-re-eš₁₅ da-áš-e a-ša-pá-ra-ki-ma ta-li-ki-im li-bi₄-ki lá tù-lá-mì-ni ku-ṣú-um is-ni-iq-ni-a-tí-ma ù bu-lá-tí-im ša a-da-gu₅-lu-ni a-na ba-áb-tim i-tù-ar-ma a ší-a-tí lá áš-pu-ra-ki mì-šu ša um-ma a-ti-ma ú-lá al-té-e bu-lá-tí ša qá-tí iṣ-bu-tù-ni e-ṣú-ma iṣ-ba-at ma-du ḫa-lá-aq a-na ku-na-na-mì-it e-ra-áb-ma ša lá-qá-e a-lá-qé-a-ma i-wa-ṣa-i-a a-ša-pá-ra-ki-im a-ṣé-ri-a ta-li-ki-im wa-dí a li-tí-a ú-lá i-ṭá-ḫi-i šu-ma i-lá-kam kà-šu-um lá tù-ṣa-bi₄-i-ma la ta-da-šu-um ú šu-ma ṣú-ḫa-ar-tum e-ri-iš-ki ki-a-ma ú-šé-ri-šu a-šar li-bi₄-šu li-it-ru-šu,"\nThus (speak) Aggsur-nâda: tell Sigahgu-gar.\n3-14For what I wrote to you about, namely: ""I will write to you\nat the beginning of spring, and you will come here"", do not get\nangry! Winter surprised us and the operating capital that I own is now converted into goods on credit, that's why I didn't write to you453.\n\n15-33Why then did you write to me like this: “I can't take it anymore! The operating capital that I took, there is little left, a lot is lost! » I will go to Kunamet, and I will take what is to be taken. When I leave, I will write to you(again), and you will come to my house. Certainly, he must not come near me! If he ever comes, you must not\nincrease the GAsuma, nor give it to him! And if he asks for the little girl, Sâma and her children, let him take them wherever he wants.","CCT 3, 7a",361,letter
b3e54e85-f0b1-9e2b-46a4-61d73edd9985,um-ma PUZUR₄.IŠTAR-ma a-na IŠTAR-lá-ma-sí qí-bi₄-ma a-ma-kam <big_gap> a-šar É-tim ša-ṣí-ri 8 GÚ 50 ma-na AN.NA ku-nu-ku-ú i-na ḫu-ur-ší-im i-na ma-ṣa-ar-tim ma-ḫi-ri-im 2 me-at 30 TÚG.ḪI.A ša qá-tim 1 me-at 20 TÚG.ḪI.A SIG₅-tum 13 ANŠE.ḪI.A ṣa-lá-mì-ú mì-ma a-nim i-na É-tim ku-nu-ke-e e-zi-ba-ki-im a-pu-tum a-na ki-dim a-e-ma lá tù-ṣí-i a-dí té-er-tí za-ku-sà ta-ša-me-i-ni,"\nThus (speak) Puzur-Ištar: tell Ištar-lamassi.\n3-18There, watch carefully the whole house. (There are) 8 talents, 50 tin mines under seal in the storehouse of the front vault, 230 ordinary cloths, 120 cloths of good quality (and) 13 black donkeys, all this I have left in the house under seal.\n19-22 I am inside until you hear specific instructions from me (on what to do with all this).\n","VS 26, 53",362,letter
1f308ac8-ff69-6cbf-45b0-12c76e7a17b7,um-ma bu-za-zu-ma a-na lá-ma-ša qí-bi-ma i ša-am-ší ṭup-pá-am ú-lá-pí-ta-ku-ni ku-ṣú-um i-pá-ṭá-ar-ma a-na u₄-me-e ú-ṣí-a-am ú-ṭá-tám lu ša tár-ma-na lu ša ḫa-tí-a-ar lu ša du-ru-ùḫ-na ma-lá i-du-nu-ni-ki-ni iš-tí ku-ma-zi úz-ni pì-té ù a-na ší-tí ú-ṭí-tim iḫ-da-ma lá-ma a-li-kà-ni ša-dí-ni-šu al-pu lá i-tal-ku ša-ak-ri-ú-ma-an qá-nu-e li-iz-bi₄-lam šu-ma KÙ.BABBAR 5 GÍN ta-ḫa-ší-ḫi ú-ul ku-lu-ma-a ú-ul be-lá-num iš-té-en₆ <gap> <big_gap> li-dí-na-ki-im šu-ma am-tám ša sí-sí-im ta-ḫa-ší-ḫi šu-up-ri-im,"\nThus (speaks) [Buzâzu]: tell Lamâša.\n2-15The day I write the tablet to you, winter is coming to an end and I will leave in about ten days. Inform me through Kuzizi about the quantity of grain, whether from Ištar-mana, from Hati ar or from Turuhna, that they have handed over, and take care of the rest of the grain; give them to them before my arrival. 15-18 The oxen must not remain unoccupied, (for) Sakriuman must transport the reeds. 19-36 If you need money (for an amount) of 5 shekels, let Kulumaya or BOdnum, one [of the two] give it. If you (need) a servant from\nZizuma, then write to me.\nNOTE:\na. For the town of Zizum, cf. TuM 19b = EL 247, 5-6: iä-tù\na-al, Zi-zi-im and K. NASHEF, RGTC 4 [1991], p. 7.\n365 (CCT 4, 36b+37a)\nThus (speaks) Buzâzu: tell Lamâša.\n3-17I have just sent servants to Nihriya. They\n456. K. HECKER, ArOr 47 [1979], p. 407, thought that\nLamâsa resided in Assur. However, according to the letters she receives from Buzâzu, it appears that she is in Kanis. As for the\nmissives that she sent to Musa and PuSu-ken, they emanate not from Assur, but probably from an Anatolian locality.\nIndeed, there is no question of trade in fabrics, but rather of all kinds of objects rare in Paleo-\nassyrian sources.\n457. This name can also be worn by a man: there is a character named Lamâsa, son of Anini, BIN 4, 212, 8.","CCT 3, 48b",364,letter
1f481842-ddd5-bc8f-a6d8-057ca0e69968,um-ma bu-za-zu-ma a-na ú-ṣur-ša-a-šùr la-ma-ša ba-zi-a ù a-bu-ša-lim qí-bi-ma 15 ma-na SÍG.ḪI.A iš-tù tí-me-el-ki-a a-bu-ša-lim na-áš-a-ki-im i-na 2-ší-ta sú-a-tim PUZUR₄-sú-en₆ ú i-a-tí ša a šé-ni-šu šar-ma-ni-ma i qá-ra-be-tim i-ba-ší-a-ni ŠÀ.BA 1 sú-am a-na ba-zi-a dí-na-ma a ṣé-ri-a li-ni-iš-am a ba-zi-a qí-bi-ma 1 a-zi-ra-am da-nam ša e-mu-qí-im lu ku-a-tí lu i-a-tí ša-ma-ma sú-am i-na pá-ni-kà na-an-ší-am šu-ma té-zi-ba-ší li-bi₄ i-la-mì-na-kum a-na ú-ṣur-ša-a-šùr qí-bi-ma i 0.5 ma-na KÙ.BABBAR ša li-bi₄-kà 15 GÍN ta-dí-nam 15 GÍN KÙ.BABBAR i li-bi₄-kà a-šé-tám KÙ.BABBAR a-na a-bu-ša-lim dí-in-ma sà-ḫe-er-tám ša ú-ša-ḫi-zu-šu-ni li-iš-tá-a-ma-am a-pu-tum a té-er-tí-a iḫ-da,"\nThus (speak) Buzazu: tell Usur-ša-Aššur, Lamâ,ša,\nBaziya and Abu-šallm.\n5-14Abu-šalim brings you 15 mines of wool from Ti-\nmilkiya. Of the two suma-stones of Puzur-Sin and myself which have been cut in two and which are in the warehouse, thereupon, give a slim-stone to Baziya so that he can bring it to my house.\n15— Tell Baziya. Buy, either on your own account or on my own account, a solid asirumb, which is powerful, and have\nthe stone-st-Lm brought under your supervision. If you leave her, you disappoint me!\n23-32Tell Usur-ša-Aššur. Of the half-mine of silver\n(which was) at your disposal, you gave me 15 shekels, 15 shekels\n[of silver] are still at your disposal; give the rest of the money to Abu-šalim, then let him buy the small goods that I had indicated to him. Please follow my instructions.\n","TC 3, 98",367,letter
